,Unnamed: 0,Unnamed: 0.1,Employer,salary_total_x,salary_total_y,change,y,Sector,salary_total_x_rounded
746,746,746,Casey House Hospice,351827.83,492678.28,-28.58872731308553,0,Hospitals and Boards of Public Health,400000
747,747,747,Town of Ingersoll,350938.95,455187.7,-22.9023653319279,0,Municipalities and Services,400000
748,748,748,Ontario Place,350681.35000000003,241372.43,45.286414856908074,0,Crown Agencies,400000
749,749,749,htx.ca - The Health Technology Exchange,350024.43,479219.64,-26.959498154124073,0,Other Public Sector Employers,400000
750,750,750,Town of Penetanguishene,349932.75,211972.73,65.08385300316696,0,Municipalities and Services,300000
751,751,751,Metis Nation of Ontario,347086.67000000004,251291.47,38.1211507099704,0,Other Public Sector Employers,300000
752,752,752,Unionville Home Society,347082.02,344207.93,0.8349865733773276,0,Other Public Sector Employers,300000
753,753,753,Township of Mapleton,342059.49,231287.2,47.893826376902815,0,Municipalities and Services,300000
754,754,754,Interval House,341597.76,328569.24,3.965228150997957,0,Other Public Sector Employers,300000
755,755,755,Town of Espanola,338504.81,1458351.27,-76.78852708785313,0,Municipalities and Services,300000
756,756,756,Township of South Frontenac,337529.23,335943.78,0.4719390845694616,0,Municipalities and Services,300000
757,757,757,Township of Scugog,336656.54,780094.73,-56.84414635130275,0,Municipalities and Services,300000
758,758,758,Town of Erin,333489.44,566656.87,-41.14790490407361,0,Municipalities and Services,300000
759,759,759,Township of North Dumfries,333453.65,101027.57,230.0620315820721,0,Municipalities and Services,300000
760,760,760,Spruce Lodge Home for the Aged,333253.64,229905.36,44.952531772204026,0,Other Public Sector Employers,300000
761,761,761,One Kids Place Children's Medical Treatment Centre of Northeast Ontario,331663.02,170645.0,94.3584751970465,0,Other Public Sector Employers,300000
762,762,762,Town of South Bruce Peninsula,331308.23,332080.28,-0.2324889632109528,0,Municipalities and Services,300000
763,763,763,IISD Experimental Lakes Area Inc.,329077.84,215867.0,52.444718275604856,0,Other Public Sector Employers,300000
764,764,764,Township of Hamilton,328666.76,216503.55,51.806637812636346,0,Municipalities and Services,300000
765,765,765,Municipality of Callander,327786.98000000004,327037.13,0.2292858917884999,0,Municipalities and Services,300000
766,766,766,Nipigon District Memorial Hospital,324414.36,217360.85,49.251514244630535,0,Hospitals and Boards of Public Health,300000
767,767,767,Township of Norwich,322423.87,212921.03,51.428851344557174,0,Municipalities and Services,300000
768,768,768,Nucleus Independent Living,321762.56,315646.62,1.9375908413022056,0,Other Public Sector Employers,300000
769,769,769,Town of Hearst,320592.65,342992.0,-6.530575057144183,0,Municipalities and Services,300000
770,770,770,The Bloom Centre for Sustainability,318298.56,329449.88,-3.3848304937916573,0,Other Public Sector Employers,300000
771,771,771,Office of the Employer Adviser,314468.18,314744.29,-0.08772518160694576,0,Crown Agencies,300000
772,772,772,Invest Ottawa (2013),313866.81,281106.53,11.654044464922242,0,Other Public Sector Employers,300000
773,773,773,Ontario Physical and Health Education Association,307313.35,290893.38,5.644669534934055,0,Other Public Sector Employers,300000
774,774,774,Integrity Commissioner,305653.75,410124.87,-25.47300289299696,0,Government of Ontario - Legislative Assembly and Offices,300000
775,775,775,Brotherhood Foundation,300001.24,188471.33,59.17606142005787,0,Other Public Sector Employers,300000
776,776,776,Community Living St. Catharines,299835.0,299106.98,0.2433978638679779,0,Other Public Sector Employers,300000
777,777,777,Holland Christian Homes Inc.,299496.42,300076.91000000003,-0.1934470732853244,0,Other Public Sector Employers,300000
778,778,778,Ontario Volleyball Association,294895.75,291187.65,1.2734399965108611,0,Other Public Sector Employers,300000
779,779,779,Criminal Injuries Compensation Board,290629.92000000004,123020.11,136.24586256669744,0,Crown Agencies,300000
780,780,780,DeafBlind Ontario Services,288666.76,175874.41,64.1323260160475,0,Other Public Sector Employers,300000
781,781,781,Aptus Treatment Centre,286495.4,323451.58,-11.425567931991534,0,Other Public Sector Employers,300000
782,782,782,Radiation Safety Institute of Canada,285553.9,265000.0,7.7561886792453025,0,Other Public Sector Employers,300000
783,783,783,CANES Community Care,284098.44999999995,271266.13,4.7305279136764975,0,Other Public Sector Employers,300000
784,784,784,Bellwoods Centres for Community Living Inc.,282296.31999999995,373664.93,-24.452016409460754,0,Other Public Sector Employers,300000
785,785,785,TechAlliance of Southwestern Ontario,277604.22,280715.31,-1.1082722919530164,0,Other Public Sector Employers,300000
786,786,786,Municipality of Lambton Shores,277356.49,378654.27,-26.75205009572453,0,Municipalities and Services,300000
787,787,787,Canadian Education Association,276094.15,266498.37,3.600689940430035,0,Other Public Sector Employers,300000
788,788,788,Big Brothers Big Sisters of Canada,275690.93,258512.34000000003,6.645172141492339,0,Other Public Sector Employers,300000
789,789,789,St. Peter's Seminary,275188.52,271454.16000000003,1.3756871510092197,0,Universities,300000
790,790,790,Ukrainian Canadian Care Centre,272298.37,243646.61,11.759556186724708,0,Other Public Sector Employers,300000
791,791,791,Lieutenant Governor,271700.24,151727.38,79.07133175304284,0,Government of Ontario - Legislative Assembly and Offices,300000
792,792,792,Community Services Coordination Network (Ontario),270772.07,273463.0,-0.9840197759843128,0,Other Public Sector Employers,300000
793,793,793,Dilico Anishinabek Family Care,266784.0,348761.0,-23.505208437870067,0,Other Public Sector Employers,300000
794,794,794,Saint Luke's Place,266338.25,132512.84,100.99052288065063,0,Other Public Sector Employers,300000
795,795,795,Office of the Conflict of Interest Commissioner,265921.35,264699.36,0.4616520417729753,0,Crown Agencies,300000
796,796,796,Hamilton Urban Core Community Health Centre,265843.73,269593.93,-1.3910550582500123,0,Other Public Sector Employers,300000
797,797,797,Town of Newmarket - Newmarket Public Library,265654.77,269728.24,-1.5102126495912915,0,Municipalities and Services,300000
798,798,798,City of Temiskaming Shores,263371.17000000004,573637.9299999999,-54.087560074697286,0,Municipalities and Services,300000
799,799,799,Association of Conservation Authorities of Ontario,261809.42,255206.14,2.587429910581296,0,Other Public Sector Employers,300000
800,800,800,Association of Ontario Midwives,261104.0,259789.91,0.5058279592152104,0,Other Public Sector Employers,300000
801,801,801,Family Day Care Services,260382.12,144365.11000000002,80.36360724554565,0,Other Public Sector Employers,300000
802,802,802,Jean Tweed Centre,258488.64,249816.2,3.4715282675823467,0,Other Public Sector Employers,300000
803,803,803,Township of East Garafraxa,258288.43,257233.93,0.4099381446296846,0,Municipalities and Services,300000
804,804,804,Alzheimer Society of Toronto,258000.0,395481.9,-34.76313328119441,0,Other Public Sector Employers,300000
805,805,805,Senior Peoples' Resources in North Toronto Inc.,257958.63,263451.58,-2.0849941382017683,0,Other Public Sector Employers,300000
806,806,806,Township of Ear Falls,257537.11,255743.14,0.701473361123206,0,Municipalities and Services,300000
807,807,807,Women's Crisis Services of Waterloo Region,257253.76,251470.01,2.2999760488338072,0,Other Public Sector Employers,300000
808,808,808,Town of Moosonee,254969.8,142305.18000000002,79.17113066439323,0,Municipalities and Services,300000
809,809,809,John McGivney Children's Centre,254956.14,151436.03,68.35896979074265,0,Other Public Sector Employers,300000
810,810,810,Halton Hills Family Health Team,253485.92,229427.34,10.486361390059251,0,Other Public Sector Employers,300000
811,811,811,Dixon Hall,251829.04,109628.0,129.71233626445795,0,Other Public Sector Employers,300000
812,812,812,Copernicus Lodge,250354.16,240762.27,3.983967255334475,0,Other Public Sector Employers,300000
813,813,813,Brockville and Area Centre for Developmentally Handicapped Persons Inc.,249760.08,240602.98,3.805896335947301,0,Other Public Sector Employers,200000
814,814,814,Shepherds of Good Hope,249728.03,138708.49,80.03802795344394,0,Other Public Sector Employers,200000
815,815,815,Town of Smooth Rock Falls,249563.96,134382.81,85.71122303514859,0,Municipalities and Services,200000
816,816,816,Adventure Place,249079.51,121265.83,105.39958370795799,0,Other Public Sector Employers,200000
817,817,817,Southern Ontario Library Service,245949.1,249230.13,-1.3164660308125795,0,Other Public Sector Employers,200000
818,818,818,Bethany Lodge,244785.34,338971.98,-27.78596626187214,0,Other Public Sector Employers,200000
819,819,819,Community Living Ontario,244624.22000000003,224728.86,8.853050738565592,0,Other Public Sector Employers,200000
820,820,820,Heritage Green Nursing Home,243562.36,345352.43,-29.474259092371234,0,Other Public Sector Employers,200000
821,821,821,Township of Huron-Kinloss,243280.79,242436.26,0.34835135635238323,0,Municipalities and Services,200000
822,822,822,Community Living Essex County,241568.88,253583.09,-4.73778042534303,0,Other Public Sector Employers,200000
823,823,823,John McGivney Children's Centre School Authority,241304.61,229951.11,4.937353857522141,0,School Boards,200000
824,824,824,Health Nexus,240710.88,231323.81,4.057978294581943,0,Other Public Sector Employers,200000
825,825,825,Ontario Federation of Snowmobile Clubs,240297.76,208437.65,15.285199195059063,0,Other Public Sector Employers,200000
826,826,826,Ontario Sheet Metal Workers Training Centre,240197.71,244388.88,-1.7149593713101874,0,Other Public Sector Employers,200000
827,827,827,Township of Perth East,239809.66,233740.02,2.596748301809848,0,Municipalities and Services,200000
828,828,828,City of Toronto - Lakeshore Arena Corporation,239340.02,103570.83,131.08825139279082,0,Municipalities and Services,200000
829,829,829,Extend-A-Family Kingston,238613.2,223072.49,6.966663616835955,0,Other Public Sector Employers,200000
830,830,830,Ontario Parole Board,238092.67,273544.76,-12.960251916359146,0,Crown Agencies,200000
831,831,831,Tri-County Mennonite Homes,238025.09,124790.08,90.74039378771131,0,Other Public Sector Employers,200000
832,832,832,Cochrane Temiskaming Resource Centre,235851.89,131987.1,78.6931374354009,0,Other Public Sector Employers,200000
833,833,833,Municipality of Red Lake,234405.01,233107.39,0.5566618887543617,0,Municipalities and Services,200000
834,834,834,Moosonee District School Area Board,233282.13,120225.43,94.03725983762337,0,School Boards,200000
835,835,835,Canadian Mothercraft Society,233244.67,309018.60000000003,-24.520831432153287,0,Other Public Sector Employers,200000
836,836,836,Township of Cavan Monaghan,232150.03000000003,224021.72,3.62835800028678,0,Municipalities and Services,200000
837,837,837,Municipality of Northern Bruce Peninsula,231786.73,116491.23,98.973545047125,0,Municipalities and Services,200000
838,838,838,Finlandia Nursing Home Limited,231395.5,232435.72,-0.4475301816777577,0,Other Public Sector Employers,200000
839,839,839,Township of North Glengarry,230353.26,221394.81,4.0463685666344285,0,Municipalities and Services,200000
840,840,840,Speech and Stuttering Institute,230000.0,230000.0,0.0,0,Other Public Sector Employers,200000
841,841,841,Anishinaabe Abinoojii Family Services,229730.75,339772.81,-32.38695291715661,0,Other Public Sector Employers,200000
842,842,842,Total Communication Environment,227868.96,354692.98,-35.75599945620576,0,Other Public Sector Employers,200000
843,843,843,Municipality of Bayham,227717.05,102424.7,122.32630410438108,0,Municipalities and Services,200000
844,844,844,Township of North Dundas,227448.56,115875.23,96.28747230965584,0,Municipalities and Services,200000
845,845,845,Benevolent Society Heidehof,226923.55,116765.03,94.34204744348543,0,Other Public Sector Employers,200000
846,846,846,South East Toronto Family Health Team,225729.45,233360.52,-3.2700775606773647,0,Other Public Sector Employers,200000
847,847,847,Township of Havelock-Belmont-Methuen,224111.56,115807.01,93.52158388339359,0,Municipalities and Services,200000
848,848,848,Durham Association for Family Respite Services,224053.79,118001.02,89.87445193270361,0,Other Public Sector Employers,200000
849,849,849,City of Sault Ste. Marie-Public Library Board,223974.77,112782.84,98.58940420368911,0,Municipalities and Services,200000
850,850,850,Clinical Trials Ontario,223918.08,216000.0,3.665777777777768,0,Other Public Sector Employers,200000
851,851,851,Niagara Support Services,222533.17,230527.08,-3.46766635832979,0,Other Public Sector Employers,200000
852,852,852,Toronto Ironworkers Training and Rehab Centre,222462.84,241176.26,-7.759229701961534,0,Other Public Sector Employers,200000
853,853,853,Municipality of West Perth,221101.65,105310.38,109.9523807624662,0,Municipalities and Services,200000
854,854,854,Brighton Quinte West Family Health Team,221001.64,102407.76,115.80556004740272,0,Other Public Sector Employers,200000
855,855,855,McMichael Canadian Art Collection,220068.62,411920.34,-46.57495670157972,0,Crown Agencies,200000
856,856,856,Crossroads Children's Centre,219806.86,220764.1,-0.4336031084764325,0,Other Public Sector Employers,200000
857,857,857,Anishinabek Police Service,219741.79,105981.0,107.34074032137829,0,Other Public Sector Employers,200000
858,858,858,Township of Zorra,219563.09,213585.97,2.798460966326588,0,Municipalities and Services,200000
859,859,859,Township of Algonquin Highlands,216688.24,227463.02,-4.73693701947685,0,Municipalities and Services,200000
860,860,860,Township of Blandford-Blenheim,216455.72,101856.85,112.50973302237401,0,Municipalities and Services,200000
861,861,861,Ritz Lutheran Villa,215571.55,108500.0,98.68345622119814,0,Other Public Sector Employers,200000
862,862,862,Valley Manor Inc.,215548.45,108354.73,98.92851008903814,0,Other Public Sector Employers,200000
863,863,863,Innovation Guelph,215348.24,236550.66,-8.963162478599731,0,Other Public Sector Employers,200000
864,864,864,Municipality of Grey Highlands,214440.96,143455.71,49.482345457005536,0,Municipalities and Services,200000
865,865,865,Clinton Family Health Team,214417.16,203101.92,5.571212719210128,0,Other Public Sector Employers,200000
866,866,866,Grove Park Home for Senior Citizens,209690.03,104173.34,101.28953338733307,0,Other Public Sector Employers,200000
867,867,867,North Centennial Manor Inc.,209335.91,101677.25,105.882741714592,0,Other Public Sector Employers,200000
868,868,868,Township of South-West Oxford,208345.38,104321.17,99.71534061590759,0,Municipalities and Services,200000
869,869,869,Momiji Health Care Society,208005.5,106201.46,95.8593601255576,0,Other Public Sector Employers,200000
870,870,870,Dorval Medical Associates Family Health Team,207669.12,207669.12,0.0,0,Other Public Sector Employers,200000
871,871,871,Township of Georgian Bluffs,207099.87,135340.19999999998,53.02169643609218,0,Municipalities and Services,200000
872,872,872,Kina Gbezhgomi Child and Family Services,206407.6,204661.0,0.8534112508000957,0,Other Public Sector Employers,200000
873,873,873,Contact North / Contact Nord,187833.61,187682.37,0.0805829551278503,0,Other Public Sector Employers,200000
874,874,874,Wine Marketing Association of Ontario,186999.0,161108.0,16.07058619062989,0,Other Public Sector Employers,200000
875,875,875,Caledon Community Services,184374.41,172414.04,6.937004666209322,0,Other Public Sector Employers,200000
876,876,876,"The Royal Life Saving Society Canada, Ontario Branch",172062.37,160085.2,7.481747219605548,0,Other Public Sector Employers,200000
877,877,877,Carefirst Seniors and Community Services Association,170463.11,161237.41999999998,5.721804528998287,0,Other Public Sector Employers,200000
878,878,878,The Glebe Centre Inc.,169626.35,168095.0,0.9110027068027104,0,Other Public Sector Employers,200000
879,879,879,Laidlaw Foundation,169329.24,165008.0,2.6188063609037027,0,Other Public Sector Employers,200000
880,880,880,Licence Appeal Tribunal,167347.79,398877.42,-58.04530875676043,0,Crown Agencies,200000
881,881,881,City of Ottawa - Police Services Board,164218.31,153947.14,6.671881010585822,0,Municipalities and Services,200000
882,882,882,Safehaven Project for Community Living,163031.18000000002,187086.67,-12.8579390503877,0,Other Public Sector Employers,200000
883,883,883,Peel Career Assessment Services Incorporated,162291.89,161001.88,0.8012390911211753,0,Other Public Sector Employers,200000
884,884,884,Ukrainian Home for the Aged,159421.42,143233.88,11.30147420428742,0,Other Public Sector Employers,200000
885,885,885,Operation Springboard,158615.83,152336.07,4.1223066867879465,0,Other Public Sector Employers,200000
886,886,886,Regional Tourism Organization 7,157677.0,155287.5,1.5387587539241745,0,Other Public Sector Employers,200000
887,887,887,Agricultural Adaptation Council,155607.75999999998,150079.28999999998,3.683699463130452,0,Other Public Sector Employers,200000
888,888,888,Toronto North Support Services,154788.9,136126.8,13.709350399774324,0,Other Public Sector Employers,200000
889,889,889,Progress Career Planning Institute,154499.81999999998,164211.11,-5.9139055816625365,0,Other Public Sector Employers,200000
890,890,890,Community Living Brant,154265.42,137846.91,11.910684106012967,0,Other Public Sector Employers,200000
891,891,891,Ottawa Inner City Health Inc.,154133.88,156842.76,-1.7271310451308033,0,Other Public Sector Employers,200000
892,892,892,Community Living Ajax-Pickering and Whitby,153244.36000000002,156932.53,-2.350162837494552,0,Other Public Sector Employers,200000
893,893,893,Southwest Ontario Tourism Corporation,151623.18000000002,137360.75,10.383191705054038,0,Other Public Sector Employers,200000
894,894,894,JobStart,151408.01,146953.92,3.030943305221112,0,Other Public Sector Employers,200000
895,895,895,Ottawa Network for Education,150421.85,135689.69,10.857243464849839,0,Other Public Sector Employers,200000
896,896,896,Central Toronto Youth Services,150359.40999999995,156653.80000000002,-4.018025735730668,0,Other Public Sector Employers,200000
897,897,897,Pay Equity Hearings Tribunal,150054.37,146456.26,2.456781294292232,0,Crown Agencies,200000
898,898,898,Food and Beverage Ontario,149999.98,233577.5,-35.78149436482537,0,Other Public Sector Employers,100000
899,899,899,Municipality of Wawa,149738.58,153325.63,-2.3394979691262474,0,Municipalities and Services,100000
900,900,900,Canadian Deafblind Association Ontario Chapter,149575.58000000002,127209.54,17.582046126414742,0,Other Public Sector Employers,100000
901,901,901,Job Skills - Employment and Business Programs and Supports,149420.92,149797.89,-0.2516524097902817,0,Other Public Sector Employers,100000
902,902,902,Municipality of Brockton,148430.01,239551.89,-38.038472583121745,0,Municipalities and Services,100000
903,903,903,The Rekai Centres,148192.38,262283.18,-43.49909132564276,0,Other Public Sector Employers,100000
904,904,904,Ontario Racing Commission,148101.87,986635.37,-84.98919920132197,0,Crown Agencies,100000
905,905,905,Project Hostel o/a Yellow Brick House,146828.04,147426.22,-0.4057487195968213,0,Other Public Sector Employers,100000
906,906,906,Sarnia Lambton Economic Partnership,146346.72,144181.44,1.5017744308837508,0,Municipalities and Services,100000
907,907,907,St. Stephen's Community House,146277.28999999998,135916.9,7.622591451099892,0,Other Public Sector Employers,100000
908,908,908,Ontario Aboriginal Housing Support Services,145267.93,145861.56999999998,-0.4069886262707767,0,Other Public Sector Employers,100000
909,909,909,Craigwood Youth Services,145184.76,143817.05000000002,0.9510068521082716,0,Other Public Sector Employers,100000
910,910,910,Guelph Family Health Team,144488.32,144510.15,-0.01510620534266316,0,Other Public Sector Employers,100000
911,911,911,Let's Talk Science,144384.67,129778.93,11.254323024546453,0,Other Public Sector Employers,100000
912,912,912,Association of Family Health Teams of Ontario,144306.28,140691.56,2.569251488859736,0,Other Public Sector Employers,100000
913,913,913,LIUNA Local 1059 Training Trust Fund,144150.13,110651.0,30.274584052561675,0,Other Public Sector Employers,100000
914,914,914,Community Living Huronia,144043.21000000002,151674.19999999998,-5.031172078046209,0,Other Public Sector Employers,100000
915,915,915,Toronto Business Development Centre,143822.36,215971.76,-33.40686763862091,0,Other Public Sector Employers,100000
916,916,916,Couchiching Family Health Team,143087.03,128160.96,11.646346906265359,0,Other Public Sector Employers,100000
917,917,917,College of Midwives of Ontario,142966.91,138433.07,3.2751133815063005,0,Other Public Sector Employers,100000
918,918,918,Idlewyld Manor,142721.23,137482.9,3.810168391850932,0,Other Public Sector Employers,100000
919,919,919,Peel Senior Link,142611.63999999998,147619.84,-3.3926334021226467,0,Other Public Sector Employers,100000
920,920,920,Community Living Cambridge,142540.18,133329.19,6.908457180306883,0,Other Public Sector Employers,100000
921,921,921,TransCare Community Support Services,142022.91999999998,142173.14,-0.1056599017226656,0,Other Public Sector Employers,100000
922,922,922,St. Clair O'Connor Community Inc.,141719.52,116341.75,21.813123835596414,0,Other Public Sector Employers,100000
923,923,923,Township of Douro-Dummer,141464.73,125350.11,12.855688758470206,0,Municipalities and Services,100000
924,924,924,Geraldton District Hospital,140810.08,537583.0,-73.8068205281789,0,Hospitals and Boards of Public Health,100000
925,925,925,Township of Puslinch,140343.71,241323.86,-41.84424615120942,0,Municipalities and Services,100000
926,926,926,Social Enterprise For Canada,140276.52,139698.98,0.4134174780660471,0,Other Public Sector Employers,100000
927,927,927,Upper Canada Family Health Team,140234.61000000002,135201.28,3.72284197309376,0,Other Public Sector Employers,100000
928,928,928,Ontario Independent Meat Processors Association,140192.37,135000.0,3.8462,0,Other Public Sector Employers,100000
929,929,929,Blue Hills Child and Family Centre,139130.62,139197.93,-0.048355604138650136,0,Other Public Sector Employers,100000
930,930,930,Contact Hamilton for Children's and Developmental Services,138772.16,123266.78,12.578717477652932,0,Other Public Sector Employers,100000
931,931,931,Turning Point Youth Services,138710.76,252495.39,-45.06404255539081,0,Other Public Sector Employers,100000
932,932,932,Findhelp Information Services,138341.01,143126.57,-3.3435860301829323,0,Other Public Sector Employers,100000
933,933,933,Estonian Relief Committee in Canada,138029.72,120242.68,14.792617729411873,0,Other Public Sector Employers,100000
934,934,934,Responsible Gambling Council (Ontario),138016.38,138016.38,0.0,0,Other Public Sector Employers,100000
935,935,935,Georgian Bay Family Health Team,137149.26,115538.79,18.70408197974032,0,Other Public Sector Employers,100000
936,936,936,Tobias House Attendant Care Inc.,136731.63,148992.32,-8.22907516306881,0,Other Public Sector Employers,100000
937,937,937,Ontario 211 Services Corporation,136500.0,150000.0,-8.999999999999996,0,Other Public Sector Employers,100000
938,938,938,Boys and Girls Club of Ottawa,135411.38999999998,136152.63999999998,-0.5444257268900521,0,Other Public Sector Employers,100000
939,939,939,Huronia Transition Homes,135159.47,125456.4,7.734216827519357,0,Other Public Sector Employers,100000
940,940,940,Hamilton Halton Brant Regional Tourism Association,135084.3,130192.07,3.75770198599652,0,Other Public Sector Employers,100000
941,941,941,Fernie Youth Services,134182.5,141840.16,-5.398795376429355,0,Other Public Sector Employers,100000
942,942,942,Schizophrenia Society of Ontario,134175.03,129979.72,3.2276650542099934,0,Other Public Sector Employers,100000
943,943,943,Ausable Bayfield Conservation Authority,133913.78,122584.17,9.242310813867727,0,Other Public Sector Employers,100000
944,944,944,City of Toronto - Applegrove Community Complex,133683.53,102424.76,30.51876323654555,0,Municipalities and Services,100000
945,945,945,Office of the Fairness Commissioner,133229.16,133051.72,0.13336167318993564,0,Crown Agencies,100000
946,946,946,Interim Place,133149.35,113659.26,17.147824119213873,0,Other Public Sector Employers,100000
947,947,947,Meta Centre,133066.76,129497.58,2.7561750574798483,0,Other Public Sector Employers,100000
948,948,948,City of St. Catharines - Library Services,132889.66,241769.65,-45.03459801509412,0,Municipalities and Services,100000
949,949,949,Ring of Fire Infrastructure Development Corporation,132821.5,118952.44,11.659332082637384,0,Crown Agencies,100000
950,950,950,Lake Ridge Community Support Services,132783.98,134043.98,-0.9399899943287272,0,Other Public Sector Employers,100000
951,951,951,Community Living Algoma,132370.14,350829.29,-62.26935898083082,0,Other Public Sector Employers,100000
952,952,952,Traverse Independence Not-For-Profit,132011.85,116629.31,13.189257485961292,0,Other Public Sector Employers,100000
953,953,953,Corbrook Sheltered Workshop,131889.3,133892.35,-1.4960152689828976,0,Other Public Sector Employers,100000
954,954,954,Municipality of Morris-Turnberry,131693.52000000002,119614.46,10.098327576782973,0,Municipalities and Services,100000
955,955,955,Municipality of Thames Centre,131589.44999999998,346002.17,-61.96860557261823,0,Municipalities and Services,100000
956,956,956,The Arthritis Society,131543.44,131750.0,-0.15678178368121465,0,Other Public Sector Employers,100000
957,957,957,360Kids Support Services,131421.19999999998,114149.43,15.13084209005684,0,Other Public Sector Employers,100000
958,958,958,Community Living Haldimand,131306.32,141710.97999999998,-7.34216925181096,0,Other Public Sector Employers,100000
959,959,959,Radius Child and Youth Services,131286.0,123593.78,6.223792168181919,0,Other Public Sector Employers,100000
960,960,960,Niagara Peninsula Children's Centre School Authority,131040.95,126872.51,3.2855344313752477,0,School Boards,100000
961,961,961,New Leaf Living and Learning Together Inc.,130548.36,137116.07,-4.789890783771744,0,Other Public Sector Employers,100000
962,962,962,The Social Service Bureau of Sarnia-Lambton Incorporated,130540.62,132738.79,-1.6560117807311592,0,Other Public Sector Employers,100000
963,963,963,Lynwood Charlton Centre,130517.84,130136.38,0.2931232603826883,0,Other Public Sector Employers,100000
964,964,964,Algoma Family Services,130422.86,328667.35000000003,-60.31767073912272,0,Other Public Sector Employers,100000
965,965,965,Lansdowne Children's Centre,130379.46,134533.29,-3.087585236338175,0,Other Public Sector Employers,100000
966,966,966,Merrymount Children's Centre,130173.62,132417.66999999998,-1.6946756426087115,0,Other Public Sector Employers,100000
967,967,967,Township of Minden Hills,129976.96,127205.1,2.179047852641114,0,Municipalities and Services,100000
968,968,968,Planned Parenthood of Toronto,129931.13,135463.0,-4.083675985324398,0,Other Public Sector Employers,100000
969,969,969,Shalom Manor Long Term Care Home,129497.46,133579.0,-3.055525194828524,0,Other Public Sector Employers,100000
970,970,970,St. Leonard's Society of London,129064.0,125829.31,2.5706967637349365,0,Other Public Sector Employers,100000
971,971,971,Gambling Research Exchange Ontario,128882.32,149805.48,-13.966885590567179,0,Other Public Sector Employers,100000
972,972,972,City of Toronto - Yonge-Dundas Square Board of Mgmt.,128813.97,130277.06,-1.123060345390059,0,Municipalities and Services,100000
973,973,973,Ottawa Carleton Lifeskills Inc.,128350.99,131044.88,-2.055700306643038,0,Other Public Sector Employers,100000
974,974,974,City of North Bay - Public Library Board,128175.12,121802.1,5.232274320393481,0,Municipalities and Services,100000
975,975,975,Township of Mulmur,128143.06,127338.93,0.6314879510924021,0,Municipalities and Services,100000
976,976,976,Township of McKellar,128031.91,126752.35,1.0094960764041039,0,Municipalities and Services,100000
977,977,977,Ontario Sailing Association,128000.0,126000.0,1.5873015873015817,0,Other Public Sector Employers,100000
978,978,978,Tungasuvvingat Inuit,127926.13,132611.17,-3.5329150628864885,0,Other Public Sector Employers,100000
979,979,979,City of Toronto - 519 Church Street Community Centre,127677.66,125361.92,1.847243564872025,0,Municipalities and Services,100000
980,980,980,Halton Women's Place,127570.0,148398.0,-14.035229585304387,0,Other Public Sector Employers,100000
981,981,981,Children First in Essex County,127393.07,131019.56,-2.767899693755649,0,Other Public Sector Employers,100000
982,982,982,Community Living Burlington,127320.2,239883.42,-46.92413506527462,0,Other Public Sector Employers,100000
983,983,983,Township of Laurentian Valley,127242.02,121711.08,4.544319218924019,0,Municipalities and Services,100000
984,984,984,The Bernard Betel Centre for Creative Living,127205.13,119381.27,6.553674625843732,0,Other Public Sector Employers,100000
985,985,985,Ontario Craft Brewers,127132.62,153856.18,-17.369182050405772,0,Other Public Sector Employers,100000
986,986,986,Municipality of McDougall,126928.88,134683.8,-5.7578713995298445,0,Municipalities and Services,100000
987,987,987,Catulpa Community Support Services Inc.,126893.74,113964.31,11.345157093479516,0,Other Public Sector Employers,100000
988,988,988,Municipality of South Dundas,126841.63,228906.76,-44.58808031706885,0,Municipalities and Services,100000
989,989,989,Township of South Glengarry,125805.01,329082.80000000005,-61.77101629134066,0,Municipalities and Services,100000
990,990,990,Municipality of Temagami,125583.89,126143.53,-0.4436533526531283,0,Municipalities and Services,100000
991,991,991,Community Living Dufferin,125575.32,110105.78,14.049707472214436,0,Other Public Sector Employers,100000
992,992,992,Township of Chatsworth,125168.24,109415.86,14.396797685454388,0,Municipalities and Services,100000
993,993,993,Surex Community Services,125009.31,116811.22,7.018238487706907,0,Other Public Sector Employers,100000
994,994,994,Autism Society Ontario,124988.91,118876.62,5.141709109831694,0,Other Public Sector Employers,100000
995,995,995,Community Living Upper Ottawa Valley,124898.24,117115.36,6.645481856521653,0,Other Public Sector Employers,100000
996,996,996,Toronto Centre for the Promotion of Fashion Design,124328.44,131116.84,-5.177366995726863,0,Other Public Sector Employers,100000
997,997,997,"Alzheimer Society of Brant, Haldimand Norfolk, Hamilton Halton",124058.17,117175.16,5.874120419378983,0,Other Public Sector Employers,100000
998,998,998,Tourism Partnership of Niagara,123628.6,127809.14,-3.2709241295262537,0,Other Public Sector Employers,100000
999,999,999,Ontario Tennis Association,123476.64,121467.6,1.6539719233770844,0,Other Public Sector Employers,100000
1000,1000,1000,Community Living York South,123409.04,123404.4,0.003759995591723353,0,Other Public Sector Employers,100000
1001,1001,1001,Rural Ontario Institute,122951.32,122967.6,-0.01323925977249063,0,Other Public Sector Employers,100000
1002,1002,1002,Kitchener-Waterloo Counselling Services Incorporated,122941.0,128687.37,-4.465372165116122,0,Other Public Sector Employers,100000
1003,1003,1003,Boundless Adventures Association,122912.83,117636.3,4.485460695380583,0,Other Public Sector Employers,100000
1004,1004,1004,Toronto Bail Program,122901.0,122788.0,0.092028536990596,0,Other Public Sector Employers,100000
